DATAFLOW,FREQ,REF_AREA,INDICATOR,COUNTERPART_AREA,TIME_PERIOD,OBS_VALUE,DECIMALS,UNIT_MULT,UNIT_MEASURE
ADB:ARIC_DAF_FDI(1.0),A,IND,INWARD_MA_FLOWS_PCT,HKG,2004,0.2441595792770386,3,0,PCT
ADB:ARIC_DAF_FDI(1.0),A,IND,FDI_CC_SHARE_BOP,PHI,2004,0.0045375027693808,3,0,PCT
ADB:ARIC_DAF_FDI(1.0),A,INO,INWARD_GREENFIELD_FLOWS_PCT,HKG,2004,4.129326820373535,3,0,PCT
ADB:ARIC_DAF_FDI(1.0),A,INO,FDI_CC_SHARE_BOP,KOR,2004,12.02601432800293,3,0,PCT
ADB:ARIC_DAF_FDI(1.0),A,INO,FDI_CC_SHARE_BOP,USA,2004,-27.58598899841309,3,0,PCT
ADB:ARIC_DAF_FDI(1.0),A,JPN,INWARD_MA_FLOWS_PCT,AUS,2004,0.0321177616715431,3,0,PCT
ADB:ARIC_DAF_FDI(1.0),A,JPN,FDI_CC_SHARE_FL,CAN,2004,0.0083449296653271,3,0,PCT
ADB:ARIC_DAF_FDI(1.0),A,JPN,INWARD_GREENFIELD_FLOWS_PCT,KOR,2004,0.6679108142852783,3,0,PCT
ADB:ARIC_DAF_FDI(1.0),A,JPN,FDI_CC_SHARE_BOP,NZL,2004,0.0116648925468326,3,0,PCT
ADB:ARIC_DAF_FDI(1.0),A,JPN,FDI_CC_SHARE_FL,PRC,2004,0.1536448895931244,3,0,PCT
ADB:ARIC_DAF_FDI(1.0),A,JPN,INWARD_GREENFIELD_FLOWS_PCT,SIN,2004,1.996092796325684,3,0,PCT
ADB:ARIC_DAF_FDI(1.0),A,JPN,FDI_CC_SHARE_BOP,TAP,2004,0.9484407901763916,3,0,PCT
ADB:ARIC_DAF_FDI(1.0),A,JPN,INWARD_GREENFIELD_FLOWS_PCT,USA,2004,74.56263732910156,3,0,PCT
ADB:ARIC_DAF_FDI(1.0),A,KGZ,INWARD_GREENFIELD_FLOWS_PCT,AUS,2004,100,3,0,PCT
